i,j,sponsor,cosponsor,sponsor_id,cosponsor_id,count
82,90,LC(ID-R),BG(FL-D),14809,15503,0
82,91,LC(ID-R),EH(SC-D),14809,11204,0
82,92,LC(ID-R),JK(MA-D),14809,14920,0
82,93,LC(ID-R),PL(VT-D),14809,14307,0
82,94,LC(ID-R),JR(WV-D),14809,14922,5
82,95,LC(ID-R),BF(TN-R),14809,49502,0
82,96,LC(ID-R),MM(KY-R),14809,14921,0
82,97,LC(ID-R),TD(SD-D),14809,14617,5
82,98,LC(ID-R),HR(NV-D),14809,15054,5
82,99,LC(ID-R),DI(HI-D),14809,4812,0
82,100,LC(ID-R),JR(RI-D),14809,29142,0
83,1,JG(NH-R),DA(HI-D),14826,14400,0
83,2,JG(NH-R),LA(TN-R),14826,40304,25
83,3,JG(NH-R),AA(CO-R),14826,29108,5
83,4,JG(NH-R),GA(VA-R),14826,29148,0
83,5,JG(NH-R),EB(IN-D),14826,49901,0
83,6,JG(NH-R),JB(DE-D),14826,14101,0
83,7,JG(NH-R),JB(NM-D),14826,14912,0
83,8,JG(NH-R),CB(MO-R),14826,15501,5
83,9,JG(NH-R),BB(CA-D),14826,15011,0
83,10,JG(NH-R),SB(KS-R),14826,29523,0
83,11,JG(NH-R),JB(KY-R),14826,15406,5
83,12,JG(NH-R),CB(MT-R),14826,15701,0
83,13,JG(NH-R),RB(WV-D),14826,1366,0
83,14,JG(NH-R),MC(WA-D),14826,39310,0
83,15,JG(NH-R),TC(DE-D),14826,15015,0
83,16,JG(NH-R),LC(RI-R),14826,49905,2
83,17,JG(NH-R),SC(GA-R),14826,29512,0
83,18,JG(NH-R),HC(NY-D),14826,40105,0
83,19,JG(NH-R),TC(MS-R),14826,14009,2
83,20,JG(NH-R),NC(MN-R),14826,40302,5
83,21,JG(NH-R),SC(ME-R),14826,49703,10
83,22,JG(NH-R),KC(ND-D),14826,15502,0
83,23,JG(NH-R),JC(TX-R),14826,40305,5
83,24,JG(NH-R),JC(NJ-D),14826,40104,0
83,25,JG(NH-R),MC(ID-R),14826,29345,0
83,26,JG(NH-R),MD(MN-D),14826,40101,0
83,27,JG(NH-R),MD(OH-R),14826,15020,5
83,28,JG(NH-R),ED(NC-R),14826,40303,0
83,29,JG(NH-R),PD(NM-R),14826,14103,0
83,30,JG(NH-R),BD(ND-D),14826,14812,0
83,31,JG(NH-R),RD(IL-D),14826,15021,0
83,32,JG(NH-R),JE(NC-D),14826,49902,0
83,33,JG(NH-R),JE(NV-R),14826,29537,15
83,34,JG(NH-R),ME(WY-R),14826,49706,22
83,35,JG(NH-R),RF(WI-D),14826,49309,2
83,36,JG(NH-R),DF(CA-D),14826,49300,0
83,37,JG(NH-R),PF(IL-R),14826,49900,5
83,38,JG(NH-R),LG(SC-R),14826,29566,15
83,39,JG(NH-R),CG(IA-R),14826,14226,0
83,40,JG(NH-R),CH(NE-R),14826,49704,5
83,41,JG(NH-R),TH(IA-D),14826,14230,5
83,42,JG(NH-R),OH(UT-R),14826,14503,10
83,43,JG(NH-R),KH(TX-R),14826,49306,0
83,44,JG(NH-R),JI(OK-R),14826,15424,0
83,45,JG(NH-R),JJ(VT-I),14826,94240,5
83,46,JG(NH-R),TJ(SD-D),14826,15425,0
83,47,JG(NH-R),EK(MA-D),14826,10808,30
83,48,JG(NH-R),HK(WI-D),14826,15703,0
83,49,JG(NH-R),JK(AZ-R),14826,15429,0
83,50,JG(NH-R),ML(LA-D),14826,49702,0
83,51,JG(NH-R),FL(NJ-D),14826,14914,0
83,52,JG(NH-R),CL(MI-D),14826,14709,0
83,53,JG(NH-R),JL(CT-D),14826,15704,0
83,54,JG(NH-R),BL(AR-D),14826,29305,0
83,55,JG(NH-R),TL(MS-R),14826,14031,5
83,56,JG(NH-R),JM(AZ-R),14826,15039,7
83,57,JG(NH-R),BM(MD-D),14826,14440,0
83,58,JG(NH-R),ZM(GA-D),14826,49904,10
83,59,JG(NH-R),LM(AK-R),14826,40300,10
83,60,JG(NH-R),PM(WA-D),14826,49308,5
83,61,JG(NH-R),BN(FL-D),14826,14651,0
83,62,JG(NH-R),EN(NE-D),14826,40103,0
83,63,JG(NH-R),DN(OK-R),14826,14908,0
83,64,JG(NH-R),MP(AR-D),14826,40301,0
83,65,JG(NH-R),PR(KS-R),14826,14852,5
83,66,JG(NH-R),RS(PA-R),14826,29141,5
83,67,JG(NH-R),PS(MD-D),14826,13039,0
83,68,JG(NH-R),CS(NY-D),14826,14858,5
83,69,JG(NH-R),JS(AL-R),14826,49700,20
83,70,JG(NH-R),RS(AL-R),14826,94659,0
83,71,JG(NH-R),GS(OR-R),14826,49705,5
83,72,JG(NH-R),OS(ME-R),14826,14661,0
83,73,JG(NH-R),DS(MI-D),14826,29732,0
83,74,JG(NH-R),TS(AK-R),14826,12109,0
83,75,JG(NH-R),JS(NH-R),14826,29740,10
83,76,JG(NH-R),JT(MO-R),14826,29369,5
83,77,JG(NH-R),CT(WY-R),14826,15633,0
83,78,JG(NH-R),JW(VA-R),14826,14712,5
83,79,JG(NH-R),RW(OR-D),14826,14871,0
83,80,JG(NH-R),RB(UT-R),14826,49307,0
83,81,JG(NH-R),BC(CO-R),14826,95407,0
83,82,JG(NH-R),LC(ID-R),14826,14809,0
83,84,JG(NH-R),RL(IN-R),14826,14506,0
83,85,JG(NH-R),AS(PA-R),14826,14910,0
83,86,JG(NH-R),GV(OH-R),14826,49903,10
83,87,JG(NH-R),MB(MT-D),14826,14203,0
83,88,JG(NH-R),JB(LA-D),14826,13056,0
83,89,JG(NH-R),CD(CT-D),14826,14213,10
83,90,JG(NH-R),BG(FL-D),14826,15503,0
83,91,JG(NH-R),EH(SC-D),14826,11204,0
83,92,JG(NH-R),JK(MA-D),14826,14920,0
83,93,JG(NH-R),PL(VT-D),14826,14307,0
83,94,JG(NH-R),JR(WV-D),14826,14922,0
83,95,JG(NH-R),BF(TN-R),14826,49502,10
83,96,JG(NH-R),MM(KY-R),14826,14921,5
83,97,JG(NH-R),TD(SD-D),14826,14617,0
83,98,JG(NH-R),HR(NV-D),14826,15054,0
83,99,JG(NH-R),DI(HI-D),14826,4812,0
83,100,JG(NH-R),JR(RI-D),14826,29142,5
84,1,RL(IN-R),DA(HI-D),14506,14400,0
84,2,RL(IN-R),LA(TN-R),14506,40304,5
84,3,RL(IN-R),AA(CO-R),14506,29108,0
84,4,RL(IN-R),GA(VA-R),14506,29148,0
84,5,RL(IN-R),EB(IN-D),14506,49901,10
84,6,RL(IN-R),JB(DE-D),14506,14101,40
84,7,RL(IN-R),JB(NM-D),14506,14912,10
84,8,RL(IN-R),CB(MO-R),14506,15501,0
84,9,RL(IN-R),BB(CA-D),14506,15011,10
84,10,RL(IN-R),SB(KS-R),14506,29523,5
84,11,RL(IN-R),JB(KY-R),14506,15406,5
84,12,RL(IN-R),CB(MT-R),14506,15701,0
84,13,RL(IN-R),RB(WV-D),14506,1366,0
84,14,RL(IN-R),MC(WA-D),14506,39310,10
84,15,RL(IN-R),TC(DE-D),14506,15015,5
84,16,RL(IN-R),LC(RI-R),14506,49905,10
84,17,RL(IN-R),SC(GA-R),14506,29512,0
84,18,RL(IN-R),HC(NY-D),14506,40105,5
84,19,RL(IN-R),TC(MS-R),14506,14009,10
84,20,RL(IN-R),NC(MN-R),14506,40302,10
84,21,RL(IN-R),SC(ME-R),14506,49703,0
84,22,RL(IN-R),KC(ND-D),14506,15502,0
84,23,RL(IN-R),JC(TX-R),14506,40305,0
84,24,RL(IN-R),JC(NJ-D),14506,40104,0
84,25,RL(IN-R),MC(ID-R),14506,29345,0
84,26,RL(IN-R),MD(MN-D),14506,40101,0
84,27,RL(IN-R),MD(OH-R),14506,15020,5
84,28,RL(IN-R),ED(NC-R),14506,40303,0
84,29,RL(IN-R),PD(NM-R),14506,14103,0
84,30,RL(IN-R),BD(ND-D),14506,14812,0
84,31,RL(IN-R),RD(IL-D),14506,15021,10
84,32,RL(IN-R),JE(NC-D),14506,49902,5
84,33,RL(IN-R),JE(NV-R),14506,29537,0
84,34,RL(IN-R),ME(WY-R),14506,49706,0
84,35,RL(IN-R),RF(WI-D),14506,49309,15
84,36,RL(IN-R),DF(CA-D),14506,49300,5
84,37,RL(IN-R),PF(IL-R),14506,49900,5
84,38,RL(IN-R),LG(SC-R),14506,29566,5
84,39,RL(IN-R),CG(IA-R),14506,14226,0
84,40,RL(IN-R),CH(NE-R),14506,49704,25
84,41,RL(IN-R),TH(IA-D),14506,14230,0
84,42,RL(IN-R),OH(UT-R),14506,14503,0
84,43,RL(IN-R),KH(TX-R),14506,49306,0
84,44,RL(IN-R),JI(OK-R),14506,15424,0
84,45,RL(IN-R),JJ(VT-I),14506,94240,5
84,46,RL(IN-R),TJ(SD-D),14506,15425,0
84,47,RL(IN-R),EK(MA-D),14506,10808,0
84,48,RL(IN-R),HK(WI-D),14506,15703,5
84,49,RL(IN-R),JK(AZ-R),14506,15429,5
84,50,RL(IN-R),ML(LA-D),14506,49702,0
84,51,RL(IN-R),FL(NJ-D),14506,14914,0
84,52,RL(IN-R),CL(MI-D),14506,14709,0
84,53,RL(IN-R),JL(CT-D),14506,15704,0
84,54,RL(IN-R),BL(AR-D),14506,29305,0
84,55,RL(IN-R),TL(MS-R),14506,14031,5
84,56,RL(IN-R),JM(AZ-R),14506,15039,0
84,57,RL(IN-R),BM(MD-D),14506,14440,0
84,58,RL(IN-R),ZM(GA-D),14506,49904,0
84,59,RL(IN-R),LM(AK-R),14506,40300,0
84,60,RL(IN-R),PM(WA-D),14506,49308,5
84,61,RL(IN-R),BN(FL-D),14506,14651,0
84,62,RL(IN-R),EN(NE-D),14506,40103,0
84,63,RL(IN-R),DN(OK-R),14506,14908,0
84,64,RL(IN-R),MP(AR-D),14506,40301,0
84,65,RL(IN-R),PR(KS-R),14506,14852,0
84,66,RL(IN-R),RS(PA-R),14506,29141,0
84,67,RL(IN-R),PS(MD-D),14506,13039,10
84,68,RL(IN-R),CS(NY-D),14506,14858,0
84,69,RL(IN-R),JS(AL-R),14506,49700,0
84,70,RL(IN-R),RS(AL-R),14506,94659,0
84,71,RL(IN-R),GS(OR-R),14506,49705,5
84,72,RL(IN-R),OS(ME-R),14506,14661,0
84,73,RL(IN-R),DS(MI-D),14506,29732,5
84,74,RL(IN-R),TS(AK-R),14506,12109,0
84,75,RL(IN-R),JS(NH-R),14506,29740,0
84,76,RL(IN-R),JT(MO-R),14506,29369,0
84,77,RL(IN-R),CT(WY-R),14506,15633,0
84,78,RL(IN-R),JW(VA-R),14506,14712,0
84,79,RL(IN-R),RW(OR-D),14506,14871,0
84,80,RL(IN-R),RB(UT-R),14506,49307,0
84,81,RL(IN-R),BC(CO-R),14506,95407,5
84,82,RL(IN-R),LC(ID-R),14506,14809,0
84,83,RL(IN-R),JG(NH-R),14506,14826,0
84,85,RL(IN-R),AS(PA-R),14506,14910,0
84,86,RL(IN-R),GV(OH-R),14506,49903,0
84,87,RL(IN-R),MB(MT-D),14506,14203,5
84,88,RL(IN-R),JB(LA-D),14506,13056,0
84,89,RL(IN-R),CD(CT-D),14506,14213,0
84,90,RL(IN-R),BG(FL-D),14506,15503,0
84,91,RL(IN-R),EH(SC-D),14506,11204,0
84,92,RL(IN-R),JK(MA-D),14506,14920,10
84,93,RL(IN-R),PL(VT-D),14506,14307,5
84,94,RL(IN-R),JR(WV-D),14506,14922,0
84,95,RL(IN-R),BF(TN-R),14506,49502,0
84,96,RL(IN-R),MM(KY-R),14506,14921,0
84,97,RL(IN-R),TD(SD-D),14506,14617,5
84,98,RL(IN-R),HR(NV-D),14506,15054,0
84,99,RL(IN-R),DI(HI-D),14506,4812,0
84,100,RL(IN-R),JR(RI-D),14506,29142,0
85,1,AS(PA-R),DA(HI-D),14910,14400,0
85,2,AS(PA-R),LA(TN-R),14910,40304,0
85,3,AS(PA-R),AA(CO-R),14910,29108,0
85,4,AS(PA-R),GA(VA-R),14910,29148,5
85,5,AS(PA-R),EB(IN-D),14910,49901,0
85,6,AS(PA-R),JB(DE-D),14910,14101,0
85,7,AS(PA-R),JB(NM-D),14910,14912,0
85,8,AS(PA-R),CB(MO-R),14910,15501,5
85,9,AS(PA-R),BB(CA-D),14910,15011,5
85,10,AS(PA-R),SB(KS-R),14910,29523,0
85,11,AS(PA-R),JB(KY-R),14910,15406,20
85,12,AS(PA-R),CB(MT-R),14910,15701,0
85,13,AS(PA-R),RB(WV-D),14910,1366,0
85,14,AS(PA-R),MC(WA-D),14910,39310,10
85,15,AS(PA-R),TC(DE-D),14910,15015,0
85,16,AS(PA-R),LC(RI-R),14910,49905,0
85,17,AS(PA-R),SC(GA-R),14910,29512,5
85,18,AS(PA-R),HC(NY-D),14910,40105,5
85,19,AS(PA-R),TC(MS-R),14910,14009,5
85,20,AS(PA-R),NC(MN-R),14910,40302,0
85,21,AS(PA-R),SC(ME-R),14910,49703,10
85,22,AS(PA-R),KC(ND-D),14910,15502,0
85,23,AS(PA-R),JC(TX-R),14910,40305,0
85,24,AS(PA-R),JC(NJ-D),14910,40104,0
85,25,AS(PA-R),MC(ID-R),14910,29345,0
85,26,AS(PA-R),MD(MN-D),14910,40101,5
85,27,AS(PA-R),MD(OH-R),14910,15020,10
85,28,AS(PA-R),ED(NC-R),14910,40303,0
85,29,AS(PA-R),PD(NM-R),14910,14103,0
85,30,AS(PA-R),BD(ND-D),14910,14812,0
85,31,AS(PA-R),RD(IL-D),14910,15021,5
85,32,AS(PA-R),JE(NC-D),14910,49902,0
85,33,AS(PA-R),JE(NV-R),14910,29537,10
85,34,AS(PA-R),ME(WY-R),14910,49706,5
85,35,AS(PA-R),RF(WI-D),14910,49309,0
85,36,AS(PA-R),DF(CA-D),14910,49300,5
85,37,AS(PA-R),PF(IL-R),14910,49900,0
85,38,AS(PA-R),LG(SC-R),14910,29566,10
85,39,AS(PA-R),CG(IA-R),14910,14226,0
85,40,AS(PA-R),CH(NE-R),14910,49704,0
85,41,AS(PA-R),TH(IA-D),14910,14230,5
85,42,AS(PA-R),OH(UT-R),14910,14503,0
85,43,AS(PA-R),KH(TX-R),14910,49306,0
85,44,AS(PA-R),JI(OK-R),14910,15424,0
85,45,AS(PA-R),JJ(VT-I),14910,94240,5
85,46,AS(PA-R),TJ(SD-D),14910,15425,0
85,47,AS(PA-R),EK(MA-D),14910,10808,10
85,48,AS(PA-R),HK(WI-D),14910,15703,0
85,49,AS(PA-R),JK(AZ-R),14910,15429,5
85,50,AS(PA-R),ML(LA-D),14910,49702,0
85,51,AS(PA-R),FL(NJ-D),14910,14914,5
85,52,AS(PA-R),CL(MI-D),14910,14709,0
85,53,AS(PA-R),JL(CT-D),14910,15704,0
85,54,AS(PA-R),BL(AR-D),14910,29305,0
85,55,AS(PA-R),TL(MS-R),14910,14031,0
85,56,AS(PA-R),JM(AZ-R),14910,15039,0
85,57,AS(PA-R),BM(MD-D),14910,14440,0
85,58,AS(PA-R),ZM(GA-D),14910,49904,5
85,59,AS(PA-R),LM(AK-R),14910,40300,5
85,60,AS(PA-R),PM(WA-D),14910,49308,5
85,61,AS(PA-R),BN(FL-D),14910,14651,5
85,62,AS(PA-R),EN(NE-D),14910,40103,0
85,63,AS(PA-R),DN(OK-R),14910,14908,0
85,64,AS(PA-R),MP(AR-D),14910,40301,0
85,65,AS(PA-R),PR(KS-R),14910,14852,0
85,66,AS(PA-R),RS(PA-R),14910,29141,34
85,67,AS(PA-R),PS(MD-D),14910,13039,0
85,68,AS(PA-R),CS(NY-D),14910,14858,15
85,69,AS(PA-R),JS(AL-R),14910,49700,0
85,70,AS(PA-R),RS(AL-R),14910,94659,0
85,71,AS(PA-R),GS(OR-R),14910,49705,5
85,72,AS(PA-R),OS(ME-R),14910,14661,15
85,73,AS(PA-R),DS(MI-D),14910,29732,0
85,74,AS(PA-R),TS(AK-R),14910,12109,0
85,75,AS(PA-R),JS(NH-R),14910,29740,0
85,76,AS(PA-R),JT(MO-R),14910,29369,0
85,77,AS(PA-R),CT(WY-R),14910,15633,0
85,78,AS(PA-R),JW(VA-R),14910,14712,0
85,79,AS(PA-R),RW(OR-D),14910,14871,0
85,80,AS(PA-R),RB(UT-R),14910,49307,5
85,81,AS(PA-R),BC(CO-R),14910,95407,0
85,82,AS(PA-R),LC(ID-R),14910,14809,0
85,83,AS(PA-R),JG(NH-R),14910,14826,0
85,84,AS(PA-R),RL(IN-R),14910,14506,0
85,86,AS(PA-R),GV(OH-R),14910,49903,5
85,87,AS(PA-R),MB(MT-D),14910,14203,0
85,88,AS(PA-R),JB(LA-D),14910,13056,0
85,89,AS(PA-R),CD(CT-D),14910,14213,5
85,90,AS(PA-R),BG(FL-D),14910,15503,0
85,91,AS(PA-R),EH(SC-D),14910,11204,0
85,92,AS(PA-R),JK(MA-D),14910,14920,0
85,93,AS(PA-R),PL(VT-D),14910,14307,25
85,94,AS(PA-R),JR(WV-D),14910,14922,5
85,95,AS(PA-R),BF(TN-R),14910,49502,0
85,96,AS(PA-R),MM(KY-R),14910,14921,0
85,97,AS(PA-R),TD(SD-D),14910,14617,0
85,98,AS(PA-R),HR(NV-D),14910,15054,0
85,99,AS(PA-R),DI(HI-D),14910,4812,0
85,100,AS(PA-R),JR(RI-D),14910,29142,5
86,1,GV(OH-R),DA(HI-D),49903,14400,10
86,2,GV(OH-R),LA(TN-R),49903,40304,10
86,3,GV(OH-R),AA(CO-R),49903,29108,0
86,4,GV(OH-R),GA(VA-R),49903,29148,10
86,5,GV(OH-R),EB(IN-D),49903,49901,0
86,6,GV(OH-R),JB(DE-D),49903,14101,0
86,7,GV(OH-R),JB(NM-D),49903,14912,0
86,8,GV(OH-R),CB(MO-R),49903,15501,0
86,9,GV(OH-R),BB(CA-D),49903,15011,0
86,10,GV(OH-R),SB(KS-R),49903,29523,0
86,11,GV(OH-R),JB(KY-R),49903,15406,5
86,12,GV(OH-R),CB(MT-R),49903,15701,0
86,13,GV(OH-R),RB(WV-D),49903,1366,0
86,14,GV(OH-R),MC(WA-D),49903,39310,0
86,15,GV(OH-R),TC(DE-D),49903,15015,10
86,16,GV(OH-R),LC(RI-R),49903,49905,5
86,17,GV(OH-R),SC(GA-R),49903,29512,0
86,18,GV(OH-R),HC(NY-D),49903,40105,5
86,19,GV(OH-R),TC(MS-R),49903,14009,10
86,20,GV(OH-R),NC(MN-R),49903,40302,10
86,21,GV(OH-R),SC(ME-R),49903,49703,20
86,22,GV(OH-R),KC(ND-D),49903,15502,0
86,23,GV(OH-R),JC(TX-R),49903,40305,0
86,24,GV(OH-R),JC(NJ-D),49903,40104,5
86,25,GV(OH-R),MC(ID-R),49903,29345,10
86,26,GV(OH-R),MD(MN-D),49903,40101,0
86,27,GV(OH-R),MD(OH-R),49903,15020,57
86,28,GV(OH-R),ED(NC-R),49903,40303,5
86,29,GV(OH-R),PD(NM-R),49903,14103,0
86,30,GV(OH-R),BD(ND-D),49903,14812,0
86,31,GV(OH-R),RD(IL-D),49903,15021,15
86,32,GV(OH-R),JE(NC-D),49903,49902,5
86,33,GV(OH-R),JE(NV-R),49903,29537,0
86,34,GV(OH-R),ME(WY-R),49903,49706,0
86,35,GV(OH-R),RF(WI-D),49903,49309,5
86,36,GV(OH-R),DF(CA-D),49903,49300,0
86,37,GV(OH-R),PF(IL-R),49903,49900,0
86,38,GV(OH-R),LG(SC-R),49903,29566,5
86,39,GV(OH-R),CG(IA-R),49903,14226,0
86,40,GV(OH-R),CH(NE-R),49903,49704,0
86,41,GV(OH-R),TH(IA-D),49903,14230,0
86,42,GV(OH-R),OH(UT-R),49903,14503,0
86,43,GV(OH-R),KH(TX-R),49903,49306,0
86,44,GV(OH-R),JI(OK-R),49903,15424,10
86,45,GV(OH-R),JJ(VT-I),49903,94240,5
86,46,GV(OH-R),TJ(SD-D),49903,15425,0
86,47,GV(OH-R),EK(MA-D),49903,10808,5
86,48,GV(OH-R),HK(WI-D),49903,15703,0
86,49,GV(OH-R),JK(AZ-R),49903,15429,0
86,50,GV(OH-R),ML(LA-D),49903,49702,0
86,51,GV(OH-R),FL(NJ-D),49903,14914,5
86,52,GV(OH-R),CL(MI-D),49903,14709,12
86,53,GV(OH-R),JL(CT-D),49903,15704,10
86,54,GV(OH-R),BL(AR-D),49903,29305,5
86,55,GV(OH-R),TL(MS-R),49903,14031,5
86,56,GV(OH-R),JM(AZ-R),49903,15039,0
86,57,GV(OH-R),BM(MD-D),49903,14440,0
86,58,GV(OH-R),ZM(GA-D),49903,49904,5
86,59,GV(OH-R),LM(AK-R),49903,40300,0
86,60,GV(OH-R),PM(WA-D),49903,49308,0
86,61,GV(OH-R),BN(FL-D),49903,14651,5
86,62,GV(OH-R),EN(NE-D),49903,40103,0
86,63,GV(OH-R),DN(OK-R),49903,14908,0
86,64,GV(OH-R),MP(AR-D),49903,40301,0
86,65,GV(OH-R),PR(KS-R),49903,14852,0
86,66,GV(OH-R),RS(PA-R),49903,29141,0
86,67,GV(OH-R),PS(MD-D),49903,13039,0
86,68,GV(OH-R),CS(NY-D),49903,14858,5
86,69,GV(OH-R),JS(AL-R),49903,49700,5
86,70,GV(OH-R),RS(AL-R),49903,94659,5
86,71,GV(OH-R),GS(OR-R),49903,49705,0
86,72,GV(OH-R),OS(ME-R),49903,14661,5
86,73,GV(OH-R),DS(MI-D),49903,29732,7
86,74,GV(OH-R),TS(AK-R),49903,12109,17
86,75,GV(OH-R),JS(NH-R),49903,29740,0
86,76,GV(OH-R),JT(MO-R),49903,29369,0
86,77,GV(OH-R),CT(WY-R),49903,15633,5
86,78,GV(OH-R),JW(VA-R),49903,14712,0
86,79,GV(OH-R),RW(OR-D),49903,14871,0
86,80,GV(OH-R),RB(UT-R),49903,49307,0
86,81,GV(OH-R),BC(CO-R),49903,95407,0
86,82,GV(OH-R),LC(ID-R),49903,14809,0
86,83,GV(OH-R),JG(NH-R),49903,14826,0
86,84,GV(OH-R),RL(IN-R),49903,14506,5
86,85,GV(OH-R),AS(PA-R),49903,14910,0
86,87,GV(OH-R),MB(MT-D),49903,14203,0
86,88,GV(OH-R),JB(LA-D),49903,13056,5
86,89,GV(OH-R),CD(CT-D),49903,14213,0
86,90,GV(OH-R),BG(FL-D),49903,15503,0
86,91,GV(OH-R),EH(SC-D),49903,11204,0
86,92,GV(OH-R),JK(MA-D),49903,14920,0
86,93,GV(OH-R),PL(VT-D),49903,14307,0
86,94,GV(OH-R),JR(WV-D),49903,14922,0
86,95,GV(OH-R),BF(TN-R),49903,49502,0
86,96,GV(OH-R),MM(KY-R),49903,14921,0
86,97,GV(OH-R),TD(SD-D),49903,14617,0
86,98,GV(OH-R),HR(NV-D),49903,15054,0
86,99,GV(OH-R),DI(HI-D),49903,4812,0
86,100,GV(OH-R),JR(RI-D),49903,29142,0
87,1,MB(MT-D),DA(HI-D),14203,14400,5
87,2,MB(MT-D),LA(TN-R),14203,40304,0
87,3,MB(MT-D),AA(CO-R),14203,29108,0
87,4,MB(MT-D),GA(VA-R),14203,29148,0
87,5,MB(MT-D),EB(IN-D),14203,49901,10
87,6,MB(MT-D),JB(DE-D),14203,14101,0
87,7,MB(MT-D),JB(NM-D),14203,14912,15
87,8,MB(MT-D),CB(MO-R),14203,15501,0
87,9,MB(MT-D),BB(CA-D),14203,15011,0
87,10,MB(MT-D),SB(KS-R),14203,29523,0
87,11,MB(MT-D),JB(KY-R),14203,15406,0
87,12,MB(MT-D),CB(MT-R),14203,15701,5
87,13,MB(MT-D),RB(WV-D),14203,1366,0
87,14,MB(MT-D),MC(WA-D),14203,39310,10
87,15,MB(MT-D),TC(DE-D),14203,15015,0
87,16,MB(MT-D),LC(RI-R),14203,49905,0
87,17,MB(MT-D),SC(GA-R),14203,29512,0
87,18,MB(MT-D),HC(NY-D),14203,40105,0
87,19,MB(MT-D),TC(MS-R),14203,14009,0
87,20,MB(MT-D),NC(MN-R),14203,40302,0
87,21,MB(MT-D),SC(ME-R),14203,49703,0
87,22,MB(MT-D),KC(ND-D),14203,15502,5
87,23,MB(MT-D),JC(TX-R),14203,40305,0
87,24,MB(MT-D),JC(NJ-D),14203,40104,0
87,25,MB(MT-D),MC(ID-R),14203,29345,5
87,26,MB(MT-D),MD(MN-D),14203,40101,0
87,27,MB(MT-D),MD(OH-R),14203,15020,5
87,28,MB(MT-D),ED(NC-R),14203,40303,5
87,29,MB(MT-D),PD(NM-R),14203,14103,0
87,30,MB(MT-D),BD(ND-D),14203,14812,13
87,31,MB(MT-D),RD(IL-D),14203,15021,0
87,32,MB(MT-D),JE(NC-D),14203,49902,0
87,33,MB(MT-D),JE(NV-R),14203,29537,0
87,34,MB(MT-D),ME(WY-R),14203,49706,10
87,35,MB(MT-D),RF(WI-D),14203,49309,0
87,36,MB(MT-D),DF(CA-D),14203,49300,12
87,37,MB(MT-D),PF(IL-R),14203,49900,0
87,38,MB(MT-D),LG(SC-R),14203,29566,0
87,39,MB(MT-D),CG(IA-R),14203,14226,29
87,40,MB(MT-D),CH(NE-R),14203,49704,0
87,41,MB(MT-D),TH(IA-D),14203,14230,0
87,42,MB(MT-D),OH(UT-R),14203,14503,17
87,43,MB(MT-D),KH(TX-R),14203,49306,0
87,44,MB(MT-D),JI(OK-R),14203,15424,5
87,45,MB(MT-D),JJ(VT-I),14203,94240,10
87,46,MB(MT-D),TJ(SD-D),14203,15425,10
87,47,MB(MT-D),EK(MA-D),14203,10808,0
87,48,MB(MT-D),HK(WI-D),14203,15703,0
87,49,MB(MT-D),JK(AZ-R),14203,15429,0
87,50,MB(MT-D),ML(LA-D),14203,49702,0
87,51,MB(MT-D),FL(NJ-D),14203,14914,0
87,52,MB(MT-D),CL(MI-D),14203,14709,7
87,53,MB(MT-D),JL(CT-D),14203,15704,0
87,54,MB(MT-D),BL(AR-D),14203,29305,10
87,55,MB(MT-D),TL(MS-R),14203,14031,0
87,56,MB(MT-D),JM(AZ-R),14203,15039,7
87,57,MB(MT-D),BM(MD-D),14203,14440,0
87,58,MB(MT-D),ZM(GA-D),14203,49904,5
87,59,MB(MT-D),LM(AK-R),14203,40300,0
87,60,MB(MT-D),PM(WA-D),14203,49308,10
87,61,MB(MT-D),BN(FL-D),14203,14651,0
87,62,MB(MT-D),EN(NE-D),14203,40103,5
87,63,MB(MT-D),DN(OK-R),14203,14908,0
87,64,MB(MT-D),MP(AR-D),14203,40301,0
87,65,MB(MT-D),PR(KS-R),14203,14852,5
87,66,MB(MT-D),RS(PA-R),14203,29141,0
87,67,MB(MT-D),PS(MD-D),14203,13039,0
87,68,MB(MT-D),CS(NY-D),14203,14858,0
87,69,MB(MT-D),JS(AL-R),14203,49700,0
87,70,MB(MT-D),RS(AL-R),14203,94659,0
87,71,MB(MT-D),GS(OR-R),14203,49705,2
87,72,MB(MT-D),OS(ME-R),14203,14661,0
87,73,MB(MT-D),DS(MI-D),14203,29732,0
87,74,MB(MT-D),TS(AK-R),14203,12109,0
87,75,MB(MT-D),JS(NH-R),14203,29740,5
87,76,MB(MT-D),JT(MO-R),14203,29369,0
87,77,MB(MT-D),CT(WY-R),14203,15633,5
87,78,MB(MT-D),JW(VA-R),14203,14712,0
87,79,MB(MT-D),RW(OR-D),14203,14871,0
87,80,MB(MT-D),RB(UT-R),14203,49307,0
87,81,MB(MT-D),BC(CO-R),14203,95407,5
87,82,MB(MT-D),LC(ID-R),14203,14809,25
87,83,MB(MT-D),JG(NH-R),14203,14826,0
87,84,MB(MT-D),RL(IN-R),14203,14506,5
87,85,MB(MT-D),AS(PA-R),14203,14910,0
87,86,MB(MT-D),GV(OH-R),14203,49903,0
87,88,MB(MT-D),JB(LA-D),14203,13056,2
87,89,MB(MT-D),CD(CT-D),14203,14213,5
87,90,MB(MT-D),BG(FL-D),14203,15503,0
87,91,MB(MT-D),EH(SC-D),14203,11204,0
